run_id,commit_hash,date,build_label,test_name,metric_id,status,min_cpu,max_cpu,avg_cpu,run_count,all_runs
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_first_open_loading_time[fresh_user],test_wallet_swap_first_open_cpu_fresh,passed,28.65833333333333,28.65833333333333,28.65833333333333,1,28.65833333333333
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_loading_time[fresh_user],test_wallet_swap_cpu_fresh,passed,2.7875,46.7,28.7375,5,"33.61875,46.7,43.54375,17.0375,2.7875"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_status_community_second_open_loading_time[user_data0-user_account0],test_status_community_second_open_cpu_member,passed,2.8843750000000004,54.94427083333333,28.1559375,5,"12.86145833333333,2.8843750000000004,24.300520833333334,54.94427083333333,45.7890625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_account_open_loading_time[wallet_load_alex_user],test_wallet_account_first_open_cpu_wallet_load_alex,passed,33.659375,33.659375,33.659375,1,33.659375
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_account_open_loading_time[wallet_load_user],test_wallet_account_first_open_cpu_wallet_load,passed,28.753125,28.753125,28.753125,1,28.753125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_first_open_loading_time[wallet_load_user],test_wallet_send_first_open_cpu_wallet_load,passed,44.190625,44.190625,44.190625,1,44.190625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_loading_time[wallet_load_user],test_wallet_send_cpu_wallet_load,passed,17.5375,57.60104166666667,33.07020833333333,5,"21.01875,17.5375,57.60104166666667,51.5625,17.63125"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],test_wallet_swap_first_open_cpu_wallet_load_alex,passed,34.321875,34.321875,34.321875,1,34.321875
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_loading_time[wallet_load_alex_user],test_wallet_swap_cpu_wallet_load_alex,passed,20.940625,71.70625000000001,49.37312500000001,5,"71.70625000000001,64.3625,63.096875,26.759375,20.940625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],test_wallet_add_account_first_open_cpu_wallet_load_alex,passed,48.6375,48.6375,48.6375,1,48.6375
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_loading_time[wallet_load_alex_user],test_wallet_add_account_cpu_wallet_load_alex,passed,50.821875,70.765625,64.83125,5,"50.821875,65.959375,67.409375,69.19999999999999,70.765625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_activity_tab_first_open_cpu_wallet_load_alex,passed,51.556250000000006,51.556250000000006,51.556250000000006,1,51.556250000000006
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_loading_time[wallet_load_alex_user],test_wallet_activity_tab_cpu_wallet_load_alex,passed,44.6875,67.734375,60.205625,5,"63.98125,44.6875,61.268750000000004,63.356249999999996,67.734375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],test_wallet_receive_first_open_cpu_wallet_load_alex,passed,34.30625,34.30625,34.30625,1,34.30625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_loading_time[wallet_load_alex_user],test_wallet_receive_cpu_wallet_load_alex,passed,35.50625,76.534375,60.728125,5,"76.534375,76.44375,59.643750000000004,55.5125,35.50625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_first_open_loading_time[fresh_user],test_wallet_assets_tab_first_open_cpu_fresh,passed,36.70625,36.70625,36.70625,1,36.70625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_loading_time[fresh_user],test_wallet_assets_tab_cpu_fresh,passed,26.953125,53.9125,39.333749999999995,5,"53.9125,44.81875,37.890625,26.953125,33.09375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_collectibles_tab_first_open_loading_time[fresh_user],test_wallet_collectibles_tab_first_open_cpu_fresh,passed,37.44692095588236,37.44692095588236,37.44692095588236,1,37.44692095588236
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_collectibles_tab_loading_time[fresh_user],test_wallet_collectibles_tab_cpu_fresh,passed,26.74375,53.90625,38.08625,5,"53.90625,40.31875,40.16875,29.29375,26.74375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_first_open_loading_time[fresh_user],test_wallet_receive_first_open_cpu_fresh,passed,32.471875,32.471875,32.471875,1,32.471875
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_loading_time[fresh_user],test_wallet_receive_cpu_fresh,passed,17.94375,45.75625,37.72625,5,"45.75625,17.94375,39.290625,43.834375,41.80625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_account_open_loading_time[fresh_user],test_wallet_account_first_open_cpu_fresh,passed,59.375,59.375,59.375,1,59.375
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_first_open_loading_time[wallet_load_user],test_wallet_first_open_cpu_wallet_load,passed,66.4875,66.4875,66.4875,1,66.4875
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_first_open_loading_time[fresh_user],test_wallet_activity_tab_first_open_cpu_fresh,passed,22.65625,22.65625,22.65625,1,22.65625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_loading_time[fresh_user],test_wallet_activity_tab_cpu_fresh,passed,26.5625,34.625,30.82125,5,"34.04375,27.51875,31.35625,26.5625,34.625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_first_open_loading_time[wallet_load_user],test_wallet_activity_tab_first_open_cpu_wallet_load,passed,56.181250000000006,56.181250000000006,56.181250000000006,1,56.181250000000006
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_loading_time[wallet_load_user],test_wallet_activity_tab_cpu_wallet_load,passed,21.496875,34.296875,26.786250000000003,5,"28.671875,24.553125,21.496875,34.296875,24.9125"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_first_open_loading_time[wallet_load_user],test_wallet_assets_tab_first_open_cpu_wallet_load,passed,70.4015625,70.4015625,70.4015625,1,70.4015625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_loading_time[wallet_load_user],test_wallet_assets_tab_cpu_wallet_load,passed,35.829166666666666,56.18125,45.719166666666666,5,"35.829166666666666,50.14791666666667,42.510416666666664,56.18125,43.927083333333336"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_first_open_loading_time[wallet_load_user],test_wallet_swap_first_open_cpu_wallet_load,passed,62.46562500000001,62.46562500000001,62.46562500000001,1,62.46562500000001
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_loading_time[wallet_load_user],test_wallet_swap_cpu_wallet_load,passed,16.518749999999997,52.384375000000006,26.733750000000004,5,"52.384375000000006,28.79375,16.518749999999997,16.728125,19.24375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_collectibles_tab_first_open_loading_time[wallet_load_user],test_wallet_collectibles_tab_first_open_cpu_wallet_load,passed,39.197997754491006,39.197997754491006,39.197997754491006,1,39.197997754491006
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_collectibles_tab_loading_time[wallet_load_user],test_wallet_collectibles_tab_cpu_wallet_load,passed,19.7125,60.025,38.24875,5,"60.025,19.7125,37.2875,40.625,33.59375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_repeat_open_loading_time[fresh_user],test_wallet_repeat_open_cpu_fresh,passed,18.8125,54.33125,36.330625,5,"32.825,18.8125,54.33125,43.709374999999994,31.975"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_assets_tab_first_open_cpu_wallet_load_alex,passed,50.05390625000001,50.05390625000001,50.05390625000001,1,50.05390625000001
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_loading_time[wallet_load_alex_user],test_wallet_assets_tab_cpu_wallet_load_alex,passed,51.677083333333336,58.081250000000004,55.71625,5,"56.00833333333333,51.677083333333336,56.5875,56.22708333333333,58.081250000000004"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_status_community_first_open_loading_time[user_data0-user_account0],test_status_community_first_open_cpu_member,passed,24.061607142857138,24.061607142857138,24.061607142857138,1,24.061607142857138
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_first_open_loading_time[wallet_load_user],test_wallet_add_account_first_open_cpu_wallet_load,passed,55.35625,55.35625,55.35625,1,55.35625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_loading_time[wallet_load_user],test_wallet_add_account_cpu_wallet_load,passed,24.168750000000003,71.234375,54.08874999999999,5,"55.55,58.5625,60.928124999999994,71.234375,24.168750000000003"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_first_open_loading_time[fresh_user],test_wallet_add_account_first_open_cpu_fresh,passed,16.275,16.275,16.275,1,16.275
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_loading_time[fresh_user],test_wallet_add_account_cpu_fresh,passed,8.83125,18.790625,13.586875000000001,5,"12.9875,15.0625,12.2625,18.790625,8.83125"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_first_open_loading_time[fresh_user],test_wallet_first_open_cpu_fresh,passed,35.6375,35.6375,35.6375,1,35.6375
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_repeat_open_loading_time[wallet_load_user],test_wallet_repeat_open_cpu_wallet_load,passed,35.74375,54.537499999999994,46.1125,5,"35.74375,37.34375,54.146875,54.537499999999994,48.790625"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_first_open_loading_time[wallet_load_user],test_wallet_receive_first_open_cpu_wallet_load,passed,56.953125,56.953125,56.953125,1,56.953125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_loading_time[wallet_load_user],test_wallet_receive_cpu_wallet_load,passed,26.76875,66.490625,42.98,5,"66.490625,58.034375,26.76875,34.809375,28.796875"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_first_open_loading_time[wallet_load_alex_user],test_wallet_first_open_cpu_wallet_load_alex,passed,51.75,51.75,51.75,1,51.75
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_first_open_loading_time[fresh_user],test_wallet_send_first_open_cpu_fresh,passed,50.71562500000001,50.71562500000001,50.71562500000001,1,50.71562500000001
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_loading_time[fresh_user],test_wallet_send_cpu_fresh,passed,5.54375,32.25625,21.666874999999997,5,"21.603125,5.54375,30.175,18.75625,32.25625"
