run_id,commit_hash,date,build_label,test_name,metric_id,status,min_ram_mb,max_ram_mb,avg_ram_mb,run_count,all_runs
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_first_open_loading_time[fresh_user],test_wallet_swap_first_open_ram_fresh,passed,667.23828125,667.23828125,667.23828125,1,667.23828125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_loading_time[fresh_user],test_wallet_swap_ram_fresh,passed,696.619140625,761.638671875,735.427734375,5,"696.619140625,761.638671875,728.10546875,752.244140625,738.53125"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_status_community_second_open_loading_time[user_data0-user_account0],test_status_community_second_open_ram_member,passed,854.9850260416666,922.365234375,891.9598958333332,5,"854.9850260416666,880.9716796875,892.9384765625,908.5390625,922.365234375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_account_open_loading_time[wallet_load_alex_user],test_wallet_account_first_open_ram_wallet_load_alex,passed,775.5703125,775.5703125,775.5703125,1,775.5703125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_account_open_loading_time[wallet_load_user],test_wallet_account_first_open_ram_wallet_load,passed,803.189453125,803.189453125,803.189453125,1,803.189453125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_first_open_loading_time[wallet_load_user],test_wallet_send_first_open_ram_wallet_load,passed,742.611328125,742.611328125,742.611328125,1,742.611328125
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_send_loading_time[wallet_load_user],test_wallet_send_ram_wallet_load,passed,750.76171875,762.8984375,755.89765625,5,"750.76171875,755.736328125,751.009765625,759.08203125,762.8984375"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],test_wallet_swap_first_open_ram_wallet_load_alex,passed,767.90625,767.90625,767.90625,1,767.90625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_swap_loading_time[wallet_load_alex_user],test_wallet_swap_ram_wallet_load_alex,passed,801.564453125,849.0078125,822.67578125,5,"801.564453125,815.572265625,807.79296875,839.44140625,849.0078125"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],test_wallet_add_account_first_open_ram_wallet_load_alex,passed,778.419921875,778.419921875,778.419921875,1,778.419921875
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_add_account_loading_time[wallet_load_alex_user],test_wallet_add_account_ram_wallet_load_alex,passed,774.060546875,852.65234375,801.1046875,5,"784.91796875,810.232421875,852.65234375,783.66015625,774.060546875"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_activity_tab_first_open_ram_wallet_load_alex,passed,791.78515625,791.78515625,791.78515625,1,791.78515625
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_activity_tab_loading_time[wallet_load_alex_user],test_wallet_activity_tab_ram_wallet_load_alex,passed,808.564453125,883.54296875,829.042578125,5,"808.564453125,816.97265625,816.71875,819.4140625,883.54296875"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],test_wallet_receive_first_open_ram_wallet_load_alex,passed,768.419921875,768.419921875,768.419921875,1,768.419921875
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_receive_loading_time[wallet_load_alex_user],test_wallet_receive_ram_wallet_load_alex,passed,752.564453125,771.9609375,763.535546875,5,"770.470703125,771.9609375,768.419921875,752.564453125,754.26171875"
pr-21980-d99550-4,d99550,2026-08-14T16:23:41,PR 21980,test_wallet_assets_tab_first_open_loading_time[fresh_user],test_wallet_assets_tab_first_open_ram_fresh,passed,748.7578125,748.7578125,748.7578125,1,748.7578125
