run_id,commit_hash,date,build_label,test_name,status,min_time,max_time,avg_time,run_count,all_runs
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_swap_first_open_loading_time[fresh_user],passed,1.03070680052042,1.03070680052042,1.03070680052042,1,1.03070680052042
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_swap_loading_time[fresh_user],passed,0.29754200018942356,0.328778401017189,0.3130017802119255,5,"0.29754200018942356,0.31742800027132034,0.3091652002185583,0.328778401017189,0.3120952993631363"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_status_community_second_open_loading_time[user_data0-user_account0],passed,2.1564455032348633,2.2835004329681396,2.2003161907196045,5,"2.2835004329681396,2.1564455032348633,2.179694652557373,2.1884524822235107,2.1934878826141357"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_account_open_loading_time[wallet_load_alex_user],passed,0.4234961997717619,0.4234961997717619,0.4234961997717619,1,0.4234961997717619
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_account_open_loading_time[wallet_load_user],passed,0.29004669934511185,0.29004669934511185,0.29004669934511185,1,0.29004669934511185
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_send_first_open_loading_time[wallet_load_user],passed,1.3737911991775036,1.3737911991775036,1.3737911991775036,1,1.3737911991775036
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_send_loading_time[wallet_load_user],passed,0.43069049902260303,0.5507401991635561,0.49047898016870023,5,"0.5507401991635561,0.5395243000239134,0.46827430091798306,0.43069049902260303,0.4631656017154455"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],passed,0.8558274004608393,0.8558274004608393,0.8558274004608393,1,0.8558274004608393
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_swap_loading_time[wallet_load_alex_user],passed,0.5714005995541811,0.7575645986944437,0.6420650996267796,5,"0.6185018997639418,0.5714005995541811,0.6131448000669479,0.7575645986944437,0.6497136000543833"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],passed,0.5321178995072842,0.5321178995072842,0.5321178995072842,1,0.5321178995072842
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_add_account_loading_time[wallet_load_alex_user],passed,0.43483610078692436,0.5354140996932983,0.4845211997628212,5,"0.5354140996932983,0.4844233989715576,0.4918447993695736,0.4760875999927521,0.43483610078692436"
